pid,voteId,result,state,lastTouched,dr_id,lastTouched_ts,voteId,bid,mid,cid,VoteDate,ayes,naes,abstain,result,lastTouched,VoteDateSeq,VoteDate_ts,lastTouched_ts
1,36876,AYE,CA,"2016-07-12 23:26:48",268,1468366008,36876,CA_201520160SB613,147517,56,"2015-04-29 00:00:00",9,0,0,(PASS),"2016-07-12 23:23:43",1,1430265600,1468365823
1,36877,AYE,CA,"2016-07-12 23:26:48",269,1468366008,36877,CA_201520160SB671,147504,56,"2015-04-29 00:00:00",9,0,0,(PASS),"2016-07-12 23:23:43",1,1430265600,1468365823
1,36878,AYE,CA,"2016-07-12 23:26:48",270,1468366008,36878,CA_201520160SB675,147517,56,"2015-04-29 00:00:00",8,0,1,(PASS),"2016-07-12 23:23:43",1,1430265600,1468365823
1,36879,AYE,CA,"2016-07-12 23:26:36",271,1468365996,36879,CA_201520160SB779,147504,56,"2015-04-29 00:00:00",7,2,0,(PASS),"2016-07-12 23:23:43",1,1430265600,1468365823
1,36880,AYE,CA,"2016-07-12 23:26:36",272,1468365996,36880,CA_201520160SB804,147622,56,"2015-04-29 00:00:00",9,0,0,(PASS),"2016-07-12 23:23:43",1,1430265600,1468365823
1,36899,AYE,CA,"2016-07-12 23:25:54",273,1468365954,36899,CA_201520160SJR5,148006,452,"2015-04-30 09:21:00",34,0,5,(PASS),"2016-07-12 23:23:43",1002,1430385660,1468365823
1,36900,AYE,CA,"2016-07-12 23:25:57",274,1468365957,36900,CA_201520160SCR26,148007,452,"2015-04-30 09:32:00",37,0,2,(PASS),"2016-07-12 23:23:43",1003,1430386320,1468365823
1,36901,AYE,CA,"2016-07-12 23:25:53",275,1468365953,36901,CA_201520160SCR41,148008,452,"2015-04-30 09:40:00",37,0,2,(PASS),"2016-07-12 23:23:43",1005,1430386800,1468365823
1,36902,AYE,CA,"2016-07-12 23:25:53",276,1468365953,36902,CA_201520160SCR42,134243,452,"2015-04-30 09:41:00",37,0,2,(PASS),"2016-07-12 23:23:43",1006,1430386860,1468365823
1,36903,AYE,CA,"2016-07-12 23:26:50",277,1468366010,36903,CA_201520160SB355,148009,452,"2015-04-30 09:48:00",24,12,3,(PASS),"2016-07-12 23:23:43",1007,1430387280,1468365823
1,36904,AYE,CA,"2016-07-12 23:26:50",278,1468366010,36904,CA_201520160SB502,148010,452,"2015-04-30 09:50:00",37,0,2,(PASS),"2016-07-12 23:23:43",1008,1430387400,1468365823
1,36905,AYE,CA,"2016-07-12 23:26:50",279,1468366010,36905,CA_201520160SCR20,148011,452,"2015-04-30 10:05:00",37,0,2,(PASS),"2016-07-12 23:23:43",1009,1430388300,1468365823
1,36906,AYE,CA,"2016-07-12 23:26:50",280,1468366010,36906,CA_201520160SB242,148012,452,"2015-04-30 10:13:00",31,5,3,(PASS),"2016-07-12 23:23:43",1010,1430388780,1468365823
1,36907,AYE,CA,"2016-07-12 23:26:50",281,1468366010,36907,CA_201520160SB522,148013,452,"2015-04-30 10:16:00",36,1,2,(PASS),"2016-07-12 23:23:43",1011,1430388960,1468365823
1,36908,AYE,CA,"2016-07-12 23:26:50",282,1468366010,36908,CA_201520160SB590,148014,452,"2015-04-30 10:18:00",37,0,2,(PASS),"2016-07-12 23:23:43",1012,1430389080,1468365823
1,36909,AYE,CA,"2016-07-12 23:26:51",283,1468366011,36909,CA_201520160SB13,148015,452,"2015-04-30 11:31:00",36,0,3,(PASS),"2016-07-12 23:23:43",1013,1430393460,1468365823
1,36910,AYE,CA,"2016-07-12 23:26:51",284,1468366011,36910,CA_201520160SB175,148016,452,"2015-04-30 11:31:00",36,0,3,(PASS),"2016-07-12 23:23:43",1014,1430393460,1468365823
1,36911,AYE,CA,"2016-07-12 23:26:51",285,1468366011,36911,CA_201520160SR23,148017,452,"2015-04-30 11:31:00",36,0,3,(PASS),"2016-07-12 23:23:43",1015,1430393460,1468365823
1,36912,AYE,CA,"2016-07-12 23:26:51",286,1468366011,36912,CA_201520160SB165,148018,452,"2015-04-30 11:31:00",36,0,3,(PASS),"2016-07-12 23:23:43",1016,1430393460,1468365823
1,36913,AYE,CA,"2016-07-12 23:26:51",287,1468366011,36913,CA_201520160SB232,148019,452,"2015-04-30 11:31:00",35,0,4,(PASS),"2016-07-12 23:23:43",1017,1430393460,1468365823
1,36914,AYE,CA,"2016-07-12 23:26:51",288,1468366011,36914,CA_201520160SB361,148020,452,"2015-04-30 11:31:00",35,0,4,(PASS),"2016-07-12 23:23:43",1018,1430393460,1468365823
1,36915,AYE,CA,"2016-07-12 23:26:51",289,1468366011,36915,CA_201520160SB481,148021,452,"2015-04-30 11:23:00",29,0,10,(PASS),"2016-07-12 23:23:43",1019,1430392980,1468365823
1,36918,AYE,CA,"2016-07-12 23:26:36",290,1468365996,36918,CA_201520160SB197,147517,47,"2015-04-29 00:00:00",6,0,0,(PASS),"2016-07-12 23:23:43",1,1430265600,1468365823
1,36919,AYE,CA,"2016-07-12 23:26:36",291,1468365996,36919,CA_201520160SB736,147504,47,"2015-04-29 00:00:00",6,0,0,(PASS),"2016-07-12 23:23:43",1,1430265600,1468365823
1,36966,AYE,CA,"2016-07-12 23:26:52",292,1468366012,36966,CA_201520160SB560,148022,452,"2015-04-30 11:23:00",35,0,4,(PASS),"2016-07-12 23:23:43",1020,1430392980,1468365823
1,36967,AYE,CA,"2016-07-12 23:26:52",293,1468366012,36967,CA_201520160SB598,141368,452,"2015-04-30 11:23:00",35,0,4,(PASS),"2016-07-12 23:23:43",1021,1430392980,1468365823
1,36968,AYE,CA,"2016-07-12 23:26:52",294,1468366012,36968,CA_201520160SB623,148023,452,"2015-04-30 11:23:00",34,1,4,(PASS),"2016-07-12 23:23:43",1022,1430392980,1468365823
1,36969,AYE,CA,"2016-07-12 23:26:47",295,1468366007,36969,CA_201520160SB200,148024,452,"2015-04-30 11:23:00",35,0,4,(PASS),"2016-07-12 23:23:43",1023,1430392980,1468365823
1,36970,AYE,CA,"2016-07-12 23:26:47",296,1468366007,36970,CA_201520160SB432,148025,452,"2015-04-30 11:24:00",35,0,4,(PASS),"2016-07-12 23:23:43",1024,1430393040,1468365823
1,36971,AYE,CA,"2016-07-12 23:26:48",297,1468366008,36971,CA_201520160SB451,148026,452,"2015-04-30 11:24:00",32,0,7,(PASS),"2016-07-12 23:23:43",1025,1430393040,1468365823
1,36972,AYE,CA,"2016-07-12 23:26:48",298,1468366008,36972,CA_201520160ACR34,148027,452,"2015-04-30 11:24:00",33,0,6,(PASS),"2016-07-12 23:23:43",1026,1430393040,1468365823
1,36973,AYE,CA,"2016-07-12 23:26:48",299,1468366008,36973,CA_201520160SB161,148028,452,"2015-04-30 11:21:00",34,0,5,(PASS),"2016-07-12 23:23:43",1027,1430392860,1468365823
1,36974,AYE,CA,"2016-07-12 23:26:48",300,1468366008,36974,CA_201520160SB335,148029,452,"2015-04-30 11:21:00",34,0,5,(PASS),"2016-07-12 23:23:43",1029,1430392860,1468365823
1,36975,AYE,CA,"2016-07-12 23:26:49",301,1468366009,36975,CA_201520160SB336,148030,452,"2015-04-30 11:21:00",34,0,5,(PASS),"2016-07-12 23:23:43",1030,1430392860,1468365823
1,36976,AYE,CA,"2016-07-12 23:26:49",302,1468366009,36976,CA_201520160SB422,148031,452,"2015-04-30 11:21:00",34,0,5,(PASS),"2016-07-12 23:23:43",1031,1430392860,1468365823
1,36977,AYE,CA,"2016-07-12 23:26:49",303,1468366009,36977,CA_201520160SB746,148032,452,"2015-04-30 11:21:00",34,0,5,(PASS),"2016-07-12 23:23:43",1032,1430392860,1468365823
1,36978,AYE,CA,"2016-07-12 23:26:49",304,1468366009,36978,CA_201520160SCR30,148033,452,"2015-04-30 11:21:00",34,0,5,(PASS),"2016-07-12 23:23:43",1033,1430392860,1468365823
1,36979,AYE,CA,"2016-07-12 23:26:49",305,1468366009,36979,CA_201520160SB207,148034,452,"2015-04-30 11:21:00",34,0,5,(PASS),"2016-07-12 23:23:43",1034,1430392860,1468365823
1,36980,AYE,CA,"2016-07-12 23:26:49",306,1468366009,36980,CA_201520160SB216,148035,452,"2015-04-30 11:21:00",34,0,5,(PASS),"2016-07-12 23:23:43",1035,1430392860,1468365823
1,36981,AYE,CA,"2016-07-12 23:26:49",307,1468366009,36981,CA_201520160SB325,148036,452,"2015-04-30 11:21:00",34,0,5,(PASS),"2016-07-12 23:23:43",1036,1430392860,1468365823
1,36982,AYE,CA,"2016-07-12 23:26:49",308,1468366009,36982,CA_201520160SB525,148037,452,"2015-04-30 11:21:00",34,0,5,(PASS),"2016-07-12 23:23:43",1037,1430392860,1468365823
1,36983,AYE,CA,"2016-07-12 23:26:50",309,1468366010,36983,CA_201520160SB683,148038,452,"2015-04-30 11:21:00",34,0,5,(PASS),"2016-07-12 23:23:43",1038,1430392860,1468365823
1,36984,AYE,CA,"2016-07-12 23:26:50",310,1468366010,36984,CA_201520160SB796,148039,452,"2015-04-30 11:21:00",34,0,5,(PASS),"2016-07-12 23:23:43",1039,1430392860,1468365823
1,37076,AYE,CA,"2016-07-12 23:26:24",311,1468365984,37076,CA_201520160SB10,147517,55,"2015-04-28 00:00:00",7,0,0,(PASS),"2016-07-12 23:23:43",1,1430179200,1468365823
1,37077,AYE,CA,"2016-07-12 23:26:24",312,1468365984,37077,CA_201520160SB159,147945,55,"2015-04-28 00:00:00",7,0,0,(PASS),"2016-07-12 23:23:43",1,1430179200,1468365823
1,37078,AYE,CA,"2016-07-12 23:26:24",313,1468365984,37078,CA_201520160SB187,147657,55,"2015-04-28 00:00:00",7,0,0,(PASS),"2016-07-12 23:23:43",1,1430179200,1468365823
1,37079,AYE,CA,"2016-07-12 23:26:24",314,1468365984,37079,CA_201520160SB327,147657,55,"2015-04-28 00:00:00",7,0,0,(PASS),"2016-07-12 23:23:43",1,1430179200,1468365823
1,37080,AYE,CA,"2016-07-12 23:26:24",315,1468365984,37080,CA_201520160SB374,147657,55,"2015-04-28 00:00:00",7,0,0,(PASS),"2016-07-12 23:23:43",1,1430179200,1468365823
1,37081,AYE,CA,"2016-07-12 23:26:24",316,1468365984,37081,CA_201520160SB399,147622,55,"2015-04-28 00:00:00",7,0,0,(PASS),"2016-07-12 23:23:43",1,1430179200,1468365823
1,37145,AYE,CA,"2016-07-12 23:26:24",317,1468365984,37145,CA_201520160SB494,147622,55,"2015-04-28 00:00:00",7,0,0,(PASS),"2016-07-12 23:23:43",1,1430179200,1468365823
1,37146,AYE,CA,"2016-07-12 23:26:24",318,1468365984,37146,CA_201520160SB536,147504,55,"2015-04-28 00:00:00",8,0,0,(PASS),"2016-07-12 23:23:43",1,1430179200,1468365823
1,37147,AYE,CA,"2016-07-12 23:26:24",319,1468365984,37147,CA_201520160SB553,147517,55,"2015-04-28 00:00:00",8,0,0,(PASS),"2016-07-12 23:23:43",1,1430179200,1468365823
1,37148,AYE,CA,"2016-07-12 23:26:24",320,1468365984,37148,CA_201520160SB557,147622,55,"2015-04-28 00:00:00",7,0,0,(PASS),"2016-07-12 23:23:43",1,1430179200,1468365823
1,37149,AYE,CA,"2016-07-12 23:26:24",321,1468365984,37149,CA_201520160SB573,147504,55,"2015-04-28 00:00:00",7,1,0,(PASS),"2016-07-12 23:23:43",1,1430179200,1468365823
1,37150,AYE,CA,"2016-07-12 23:26:24",322,1468365984,37150,CA_201520160SB650,147657,55,"2015-04-28 00:00:00",7,0,0,(PASS),"2016-07-12 23:23:43",1,1430179200,1468365823
1,37151,NOE,CA,"2016-07-12 23:26:24",323,1468365984,37151,CA_201520160SB677,147504,55,"2015-04-28 00:00:00",2,3,0,(FAIL),"2016-07-12 23:23:43",1,1430179200,1468365823
1,37152,AYE,CA,"2016-07-12 23:26:24",324,1468365984,37152,CA_201520160SB786,147517,55,"2015-04-28 00:00:00",7,0,0,(PASS),"2016-07-12 23:23:43",1,1430179200,1468365823
1,37153,AYE,CA,"2016-07-12 23:26:24",325,1468365984,37153,CA_201520160SB797,147622,55,"2015-04-28 00:00:00",7,0,0,(PASS),"2016-07-12 23:23:43",1,1430179200,1468365823
1,37399,ABS,CA,"2016-07-12 23:27:59",326,1468366079,37399,CA_201520160SB647,148358,452,"2015-05-18 15:08:00",36,0,3,(PASS),"2016-07-12 23:23:44",1016,1431961680,1468365824
1,37400,ABS,CA,"2016-07-12 23:27:59",327,1468366079,37400,CA_201520160SB705,148359,452,"2015-05-18 15:10:00",21,13,5,(PASS),"2016-07-12 23:23:44",1017,1431961800,1468365824
1,37401,ABS,CA,"2016-07-12 23:27:59",328,1468366079,37401,CA_201520160SB786,148360,452,"2015-05-18 15:13:00",24,11,4,(PASS),"2016-07-12 23:23:44",1018,1431961980,1468365824
1,37402,ABS,CA,"2016-07-12 23:28:00",329,1468366080,37402,CA_201520160SB508,148361,452,"2015-05-18 15:16:00",28,8,3,(PASS),"2016-07-12 23:23:44",1019,1431962160,1468365824
1,37403,ABS,CA,"2016-07-12 23:28:00",330,1468366080,37403,CA_201520160SB439,148362,452,"2015-05-18 15:20:00",23,12,4,(PASS),"2016-07-12 23:23:44",1020,1431962400,1468365824
1,37404,ABS,CA,"2016-07-12 23:28:00",331,1468366080,37404,CA_201520160SB793,148363,452,"2015-05-18 15:23:00",23,13,3,(PASS),"2016-07-12 23:23:44",1021,1431962580,1468365824
1,37405,ABS,CA,"2016-07-12 23:28:06",332,1468366086,37405,CA_201520160SB462,148364,452,"2015-05-18 15:24:00",36,0,3,(PASS),"2016-07-12 23:23:44",1022,1431962640,1468365824
1,37406,ABS,CA,"2016-07-12 23:28:06",333,1468366086,37406,CA_201520160SB594,148365,452,"2015-05-18 15:25:00",36,0,3,(PASS),"2016-07-12 23:23:44",1023,1431962700,1468365824
1,37407,ABS,CA,"2016-07-12 23:28:07",334,1468366087,37407,CA_201520160SB672,148366,452,"2015-05-18 15:26:00",36,0,3,(PASS),"2016-07-12 23:23:44",1024,1431962760,1468365824
1,37408,ABS,CA,"2016-07-12 23:28:07",335,1468366087,37408,CA_201520160SB738,148367,452,"2015-05-18 15:28:00",36,0,3,(PASS),"2016-07-12 23:23:44",1025,1431962880,1468365824
1,37409,ABS,CA,"2016-07-12 23:28:07",336,1468366087,37409,CA_201520160SCR55,148368,452,"2015-05-18 15:46:00",36,0,3,(PASS),"2016-07-12 23:23:44",1002,1431963960,1468365824
1,37410,ABS,CA,"2016-07-12 23:28:07",337,1468366087,37410,CA_201520160SB626,148369,452,"2015-05-18 15:32:00",36,0,3,(PASS),"2016-07-12 23:23:44",1026,1431963120,1468365824
1,37411,ABS,CA,"2016-07-12 23:28:07",338,1468366087,37411,CA_201520160SB629,148370,452,"2015-05-18 15:34:00",36,0,3,(PASS),"2016-07-12 23:23:44",1027,1431963240,1468365824
1,37412,ABS,CA,"2016-07-12 23:28:07",339,1468366087,37412,CA_201520160SB785,148371,452,"2015-05-18 15:38:00",36,0,3,(PASS),"2016-07-12 23:23:44",1030,1431963480,1468365824
1,37413,ABS,CA,"2016-07-12 23:28:07",340,1468366087,37413,CA_201520160SB354,148372,452,"2015-05-18 15:39:00",36,0,3,(PASS),"2016-07-12 23:23:44",1031,1431963540,1468365824
1,37414,ABS,CA,"2016-07-12 23:28:08",341,1468366088,37414,CA_201520160SB399,148373,452,"2015-05-18 15:39:00",36,0,3,(PASS),"2016-07-12 23:23:44",1032,1431963540,1468365824
1,37415,ABS,CA,"2016-07-12 23:28:08",342,1468366088,37415,CA_201520160SB410,148374,452,"2015-05-18 15:39:00",36,0,3,(PASS),"2016-07-12 23:23:44",1033,1431963540,1468365824
1,37416,ABS,CA,"2016-07-12 23:28:03",343,1468366083,37416,CA_201520160SB491,148375,452,"2015-05-18 15:39:00",36,0,3,(PASS),"2016-07-12 23:23:44",1034,1431963540,1468365824
1,37417,ABS,CA,"2016-07-12 23:28:03",344,1468366083,37417,CA_201520160SB797,148376,452,"2015-05-18 15:39:00",36,0,3,(PASS),"2016-07-12 23:23:44",1035,1431963540,1468365824
1,37418,ABS,CA,"2016-07-12 23:28:04",345,1468366084,37418,CA_201520160SB799,148377,452,"2015-05-18 15:39:00",36,0,3,(PASS),"2016-07-12 23:23:44",1036,1431963540,1468365824
1,37419,ABS,CA,"2016-07-12 23:28:04",346,1468366084,37419,CA_201520160SB800,148378,452,"2015-05-18 15:39:00",36,0,3,(PASS),"2016-07-12 23:23:44",1037,1431963540,1468365824
1,37420,ABS,CA,"2016-07-12 23:28:04",347,1468366084,37420,CA_201520160SB802,148379,452,"2015-05-18 15:39:00",36,0,3,(PASS),"2016-07-12 23:23:44",1038,1431963540,1468365824
1,37421,ABS,CA,"2016-07-12 23:28:04",348,1468366084,37421,CA_201520160SB803,148380,452,"2015-05-18 15:39:00",36,0,3,(PASS),"2016-07-12 23:23:44",1039,1431963540,1468365824
1,37422,ABS,CA,"2016-07-12 23:28:04",349,1468366084,37422,CA_201520160SB28,148381,452,"2015-05-18 15:39:00",36,0,3,(PASS),"2016-07-12 23:23:44",1040,1431963540,1468365824
1,37423,ABS,CA,"2016-07-12 23:28:04",350,1468366084,37423,CA_201520160SB255,148382,452,"2015-05-18 15:39:00",36,0,3,(PASS),"2016-07-12 23:23:44",1041,1431963540,1468365824
1,37424,ABS,CA,"2016-07-12 23:28:05",351,1468366085,37424,CA_201520160SB777,148383,452,"2015-05-18 15:39:00",36,0,3,(PASS),"2016-07-12 23:23:44",1042,1431963540,1468365824
1,37425,ABS,CA,"2016-07-12 23:28:05",352,1468366085,37425,CA_201520160SB184,148384,452,"2015-05-18 15:39:00",36,0,3,(PASS),"2016-07-12 23:23:44",1043,1431963540,1468365824
1,37426,ABS,CA,"2016-07-12 23:28:05",353,1468366085,37426,CA_201520160SB407,148385,452,"2015-05-18 15:39:00",36,0,3,(PASS),"2016-07-12 23:23:44",1044,1431963540,1468365824
1,37427,ABS,CA,"2016-07-12 23:28:05",354,1468366085,37427,CA_201520160SR20,148386,452,"2015-05-18 15:39:00",36,0,3,(FAIL),"2016-07-12 23:23:44",1045,1431963540,1468365824
1,37428,ABS,CA,"2016-07-12 23:28:05",355,1468366085,37428,CA_201520160SB801,148387,452,"2015-05-18 15:39:00",36,0,3,(PASS),"2016-07-12 23:23:44",1046,1431963540,1468365824
1,37429,ABS,CA,"2016-07-12 23:28:05",356,1468366085,37429,CA_201520160SB651,148388,452,"2015-05-18 15:39:00",36,0,3,(PASS),"2016-07-12 23:23:44",1047,1431963540,1468365824
1,37430,AYE,CA,"2016-07-12 23:27:04",357,1468366024,37430,CA_201520160SCR40,148084,452,"2015-05-07 10:51:00",34,0,5,(PASS),"2016-07-12 23:23:44",1002,1430995860,1468365824
1,37431,AYE,CA,"2016-07-12 23:27:04",358,1468366024,37431,CA_201520160SB303,148085,452,"2015-05-07 09:33:00",35,0,4,(PASS),"2016-07-12 23:23:44",1003,1430991180,1468365824
1,37432,AYE,CA,"2016-07-12 23:27:05",359,1468366025,37432,CA_201520160SB227,148086,452,"2015-05-07 09:46:00",23,12,4,(PASS),"2016-07-12 23:23:44",1004,1430991960,1468365824
1,37433,AYE,CA,"2016-07-12 23:27:05",360,1468366025,37433,CA_201520160SB133,148087,452,"2015-05-07 09:49:00",36,0,3,(PASS),"2016-07-12 23:23:44",1005,1430992140,1468365824
1,37434,AYE,CA,"2016-07-12 23:27:05",361,1468366025,37434,CA_201520160SB415,148088,452,"2015-05-07 09:52:00",24,13,2,(PASS),"2016-07-12 23:23:44",1006,1430992320,1468365824
1,37435,AYE,CA,"2016-07-12 23:27:06",362,1468366026,37435,CA_201520160SB662,148089,452,"2015-05-07 09:52:00",37,0,2,(PASS),"2016-07-12 23:23:44",1007,1430992320,1468365824
1,37436,AYE,CA,"2016-07-12 23:27:05",363,1468366025,37436,CA_201520160SB39,148090,452,"2015-05-07 10:01:00",29,7,3,(PASS),"2016-07-12 23:23:44",1008,1430992860,1468365824
1,37437,AYE,CA,"2016-07-12 23:27:05",364,1468366025,37437,CA_201520160SB271,148091,452,"2015-05-07 10:02:00",37,0,2,(PASS),"2016-07-12 23:23:44",1009,1430992920,1468365824
1,37438,AYE,CA,"2016-07-12 23:27:05",365,1468366025,37438,CA_201520160SB438,148092,452,"2015-05-07 10:03:00",37,0,2,(PASS),"2016-07-12 23:23:44",1010,1430992980,1468365824
1,37439,AYE,CA,"2016-07-12 23:27:05",366,1468366025,37439,CA_201520160SB539,148093,452,"2015-05-07 10:04:00",37,0,2,(PASS),"2016-07-12 23:23:44",1011,1430993040,1468365824
1,37440,AYE,CA,"2016-07-12 23:27:09",367,1468366029,37440,CA_201520160SB542,148094,452,"2015-05-07 10:05:00",37,0,2,(PASS),"2016-07-12 23:23:44",1012,1430993100,1468365824
1,37441,AYE,CA,"2016-07-12 23:27:09",368,1468366029,37441,CA_201520160SB730,148095,452,"2015-05-07 10:11:00",23,11,5,(PASS),"2016-07-12 23:23:44",1013,1430993460,1468365824
1,37442,AYE,CA,"2016-07-12 23:27:10",369,1468366030,37442,CA_201520160SB34,148096,452,"2015-05-07 10:14:00",25,12,2,(PASS),"2016-07-12 23:23:44",1014,1430993640,1468365824
1,37443,AYE,CA,"2016-07-12 23:27:10",370,1468366030,37443,CA_201520160SB272,148097,452,"2015-05-07 10:20:00",37,0,2,(PASS),"2016-07-12 23:23:44",1015,1430994000,1468365824
1,37444,AYE,CA,"2016-07-12 23:27:10",371,1468366030,37444,CA_201520160SB323,148098,452,"2015-05-07 10:48:00",25,5,9,(PASS),"2016-07-12 23:23:44",1016,1430995680,1468365824
1,37535,ABS,CA,"2016-07-12 23:28:05",372,1468366085,37535,CA_201520160SB445,148389,452,"2015-05-18 15:39:00",36,0,3,(PASS),"2016-07-12 23:23:44",1048,1431963540,1468365824
1,37536,ABS,CA,"2016-07-12 23:28:06",373,1468366086,37536,CA_201520160SB580,148390,452,"2015-05-18 15:39:00",36,0,3,(PASS),"2016-07-12 23:23:44",1049,1431963540,1468365824
1,37537,ABS,CA,"2016-07-12 23:28:06",374,1468366086,37537,CA_201520160SB562,148391,452,"2015-05-18 15:39:00",36,0,3,(PASS),"2016-07-12 23:23:44",1050,1431963540,1468365824
1,37538,ABS,CA,"2016-07-12 23:28:06",375,1468366086,37538,CA_201520160SB789,148392,452,"2015-05-18 15:39:00",36,0,3,(PASS),"2016-07-12 23:23:44",1051,1431963540,1468365824
1,37539,ABS,CA,"2016-07-12 23:28:06",376,1468366086,37539,CA_201520160ACR27,148393,452,"2015-05-18 15:39:00",36,0,3,(PASS),"2016-07-12 23:23:44",1052,1431963540,1468365824
1,37540,ABS,CA,"2016-07-12 23:28:06",377,1468366086,37540,CA_201520160ACR28,148394,452,"2015-05-18 15:39:00",36,0,3,(PASS),"2016-07-12 23:23:44",1053,1431963540,1468365824
1,37541,ABS,CA,"2016-07-12 23:28:03",378,1468366083,37541,CA_201520160ACR48,148395,452,"2015-05-18 15:39:00",36,0,3,(PASS),"2016-07-12 23:23:44",1054,1431963540,1468365824
1,37542,ABS,CA,"2016-07-12 23:28:03",379,1468366083,37542,CA_201520160ACR51,148396,452,"2015-05-18 15:39:00",36,0,3,(PASS),"2016-07-12 23:23:44",1055,1431963540,1468365824
1,37605,AYE,CA,"2016-07-12 23:27:28",380,1468366048,37605,CA_201520160SB255,147657,55,"2015-05-12 00:00:00",9,0,0,(PASS),"2016-07-12 23:23:45",1,1431388800,1468365825
1,37606,AYE,CA,"2016-07-12 23:27:28",381,1468366048,37606,CA_201520160SB273,147517,55,"2015-05-12 00:00:00",9,0,0,(PASS),"2016-07-12 23:23:45",1,1431388800,1468365825
1,37607,AYE,CA,"2016-07-12 23:27:28",382,1468366048,37607,CA_201520160SB624,147517,55,"2015-05-12 00:00:00",9,0,0,(PASS),"2016-07-12 23:23:45",1,1431388800,1468365825
1,37608,AYE,CA,"2016-07-12 23:27:28",383,1468366048,37608,CA_201520160SB777,147657,55,"2015-05-12 00:00:00",9,0,0,(PASS),"2016-07-12 23:23:45",1,1431388800,1468365825
1,37621,AYE,CA,"2016-07-12 23:27:36",384,1468366056,37621,CA_201520160SB475,148215,452,"2015-05-14 10:38:00",31,4,4,(PASS),"2016-07-12 23:23:45",1009,1431599880,1468365825
1,37622,AYE,CA,"2016-07-12 23:27:36",385,1468366056,37622,CA_201520160SB450,148216,452,"2015-05-14 10:40:00",36,0,3,(PASS),"2016-07-12 23:23:45",1010,1431600000,1468365825
1,37623,AYE,CA,"2016-07-12 23:27:36",386,1468366056,37623,CA_201520160SB505,148217,452,"2015-05-14 11:13:00",26,11,2,(PASS),"2016-07-12 23:23:45",1011,1431601980,1468365825
1,37624,AYE,CA,"2016-07-12 23:27:31",387,1468366051,37624,CA_201520160SB719,148218,452,"2015-05-14 10:46:00",35,0,4,(PASS),"2016-07-12 23:23:45",1012,1431600360,1468365825
1,37625,AYE,CA,"2016-07-12 23:27:31",388,1468366051,37625,CA_201520160SB188,148219,452,"2015-05-14 11:18:00",31,4,4,(PASS),"2016-07-12 23:23:45",1013,1431602280,1468365825
1,37626,AYE,CA,"2016-07-12 23:27:31",389,1468366051,37626,CA_201520160SCR47,148220,452,"2015-05-14 10:51:00",35,0,4,(PASS),"2016-07-12 23:23:45",1014,1431600660,1468365825
1,37627,AYE,CA,"2016-07-12 23:27:31",390,1468366051,37627,CA_201520160SB371,148221,452,"2015-05-14 11:18:00",30,3,6,(PASS),"2016-07-12 23:23:45",1015,1431602280,1468365825
1,37628,AYE,CA,"2016-07-12 23:27:31",391,1468366051,37628,CA_201520160SCR35,148222,452,"2015-05-14 10:57:00",35,0,4,(PASS),"2016-07-12 23:23:45",1016,1431601020,1468365825
1,37629,AYE,CA,"2016-07-12 23:27:32",392,1468366052,37629,CA_201520160SB277,148223,452,"2015-05-14 11:11:00",25,11,3,(PASS),"2016-07-12 23:23:45",1008,1431601860,1468365825
1,37630,AYE,CA,"2016-07-12 23:27:32",393,1468366052,37630,CA_201520160SB277,148224,452,"2015-05-14 10:00:00",25,10,4,(PASS),"2016-07-12 23:23:45",1007,1431597600,1468365825
1,37631,AYE,CA,"2016-07-12 23:27:33",394,1468366053,37631,CA_201520160SCR52,148225,452,"2015-05-14 09:26:00",38,0,1,(PASS),"2016-07-12 23:23:45",1002,1431595560,1468365825
1,37632,AYE,CA,"2016-07-12 23:27:33",395,1468366053,37632,CA_201520160SR24,148226,452,"2015-05-14 10:58:00",35,0,4,(PASS),"2016-07-12 23:23:45",1017,1431601080,1468365825
1,37687,AYE,CA,"2016-07-12 23:27:20",396,1468366040,37687,CA_201520160SB692,148161,452,"2015-05-11 14:50:00",36,0,3,(PASS),"2016-07-12 23:23:45",1011,1431355800,1468365825
1,37688,AYE,CA,"2016-07-12 23:27:20",397,1468366040,37688,CA_201520160SB342,148162,452,"2015-05-11 14:55:00",35,0,4,(PASS),"2016-07-12 23:23:45",1012,1431356100,1468365825
1,37689,AYE,CA,"2016-07-12 23:27:23",398,1468366043,37689,CA_201520160SB464,148163,452,"2015-05-11 14:58:00",27,2,10,(PASS),"2016-07-12 23:23:45",1013,1431356280,1468365825
1,37690,AYE,CA,"2016-07-12 23:27:23",399,1468366043,37690,CA_201520160SB490,148164,452,"2015-05-11 14:26:00",36,0,3,(PASS),"2016-07-12 23:23:45",1002,1431354360,1468365825
1,37691,AYE,CA,"2016-07-12 23:27:23",400,1468366043,37691,CA_201520160SB540,148165,452,"2015-05-11 14:27:00",36,0,3,(PASS),"2016-07-12 23:23:45",1003,1431354420,1468365825
1,37692,AYE,CA,"2016-07-12 23:27:24",401,1468366044,37692,CA_201520160SB697,148166,452,"2015-05-11 14:28:00",36,0,3,(PASS),"2016-07-12 23:23:45",1004,1431354480,1468365825
1,37693,AYE,CA,"2016-07-12 23:27:24",402,1468366044,37693,CA_201520160SB739,148167,452,"2015-05-11 14:33:00",23,11,5,(PASS),"2016-07-12 23:23:45",1005,1431354780,1468365825
