hid,date,state,lastTouched,type,date_ts,lastTouched_ts,session_year,dr_changed,dr_changed_ts,subject
1,2015-01-07,CA,"2017-01-10 04:15:48",Informational,1420588800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
15,2015-01-14,CA,"2017-01-10 04:15:48",Informational,1421193600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
20,2015-01-13,CA,"2017-01-10 04:15:48",Informational,1421107200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
21,2015-01-15,CA,"2017-01-10 04:15:48",Informational,1421280000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
22,2015-01-21,CA,"2017-01-10 04:15:48",Informational,1421798400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
23,2015-01-22,CA,"2017-01-10 04:15:48",Informational,1421884800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
25,2015-01-20,CA,"2017-01-10 04:15:48",Informational,1421712000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
29,2015-02-11,CA,"2017-01-10 04:15:48",Informational,1423612800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
30,2015-01-21,CA,"2017-01-10 04:15:48",Informational,1421798400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
31,2015-02-02,CA,"2017-01-10 04:15:48",Informational,1422835200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
32,2015-02-11,CA,"2017-01-10 04:15:48",Informational,1423612800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
33,2015-02-17,CA,"2017-01-10 04:15:48",Budget,1424131200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
35,2015-02-12,CA,"2017-01-10 04:15:48",Informational,1423699200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
36,2015-02-10,CA,"2017-01-10 04:15:48",Regular,1423526400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
37,2015-02-17,CA,"2017-01-10 04:15:48",Informational,1424131200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
38,2015-02-17,CA,"2017-01-10 04:15:48",Informational,1424131200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
39,2015-02-04,CA,"2017-01-10 04:15:48",Informational,1423008000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
40,2015-02-11,CA,"2017-01-10 04:15:48",Informational,1423612800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
41,2015-02-18,CA,"2017-01-10 04:15:48",Informational,1424217600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
42,2015-02-18,CA,"2017-01-10 04:15:48",Informational,1424217600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
43,2015-02-18,CA,"2017-01-10 04:15:48",Informational,1424217600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
44,2015-02-18,CA,"2017-01-10 04:15:48",Budget,1424217600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
45,2015-02-04,CA,"2017-01-10 04:15:48",Informational,1423008000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
46,2015-02-18,CA,"2017-01-10 04:15:48",Informational,1424217600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
48,2015-02-23,CA,"2017-01-10 04:15:48",Informational,1424649600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
49,2015-02-23,CA,"2017-01-10 04:15:48",Budget,1424649600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
50,2015-02-10,CA,"2017-01-10 04:15:48",Informational,1423526400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
51,2015-02-24,CA,"2017-01-10 04:15:48",Informational,1424736000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
52,2015-02-24,CA,"2017-01-10 04:15:48",Informational,1424736000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
53,2015-02-24,CA,"2017-01-10 04:15:48",Informational,1424736000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
54,2015-02-25,CA,"2017-01-10 04:15:48",Informational,1424822400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
55,2015-02-26,CA,"2017-01-10 04:15:48",Informational,1424908800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
56,2015-02-25,CA,"2017-01-10 04:15:48",Informational,1424822400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
59,2015-02-25,CA,"2017-01-10 04:15:48",Informational,1424822400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
60,2015-02-20,CA,"2017-01-10 04:15:48",Informational,1424390400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
61,2015-03-02,CA,"2017-01-10 04:15:48",Budget,1425254400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
62,2015-03-03,CA,"2017-01-10 04:15:48",Informational,1425340800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
63,2015-03-03,CA,"2017-01-10 04:15:48",Budget,1425340800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
65,2015-03-04,CA,"2017-01-10 04:15:48",Informational,1425427200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
68,2015-03-04,CA,"2017-01-10 04:15:48",Informational,1425427200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
69,2015-03-04,CA,"2017-01-10 04:15:48",Informational,1425427200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
70,2015-03-04,CA,"2017-01-10 04:15:48",Budget,1425427200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
71,2015-03-05,CA,"2017-01-10 04:15:48",Budget,1425513600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
72,2015-03-03,CA,"2017-01-10 04:15:48",Regular,1425340800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
73,2015-03-03,CA,"2017-01-10 04:15:48",Budget,1425340800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
74,2015-03-04,CA,"2017-01-10 04:15:48",Informational,1425427200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
75,2015-03-10,CA,"2017-01-10 04:15:48",Regular,1425945600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
76,2015-03-10,CA,"2017-01-10 04:15:48",Regular,1425945600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
77,2015-03-11,CA,"2017-01-10 04:15:48",Regular,1426032000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
78,2015-03-11,CA,"2017-01-10 04:15:48",Informational,1426032000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
79,2015-03-10,CA,"2017-01-10 04:15:48",Budget,1425945600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
80,2015-03-10,CA,"2017-01-10 04:15:48",Budget,1425945600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
81,2015-03-10,CA,"2017-01-10 04:15:48",Informational,1425945600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
82,2015-03-10,CA,"2017-01-10 04:15:48",Informational,1425945600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
83,2015-03-11,CA,"2017-01-10 04:15:48",Informational,1426032000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
84,2015-03-11,CA,"2017-01-10 04:15:48",Budget,1426032000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
85,2015-03-11,CA,"2017-01-10 04:15:48",Informational,1426032000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
86,2015-03-11,CA,"2017-01-10 04:15:48",Budget,1426032000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
87,2015-03-11,CA,"2017-01-10 04:15:48",Informational,1426032000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
88,2015-03-18,CA,"2017-01-10 04:15:48",Regular,1426636800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
89,2015-03-18,CA,"2017-01-10 04:15:48",Informational,1426636800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
91,2015-03-12,CA,"2017-01-10 04:15:48",Budget,1426118400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
92,2015-03-12,CA,"2017-01-10 04:15:48",Budget,1426118400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
93,2015-03-23,CA,"2017-01-10 04:15:48",Regular,1427068800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
94,2015-03-16,CA,"2017-01-10 04:15:48",Informational,1426464000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
95,2015-03-16,CA,"2017-01-10 04:15:48",Informational,1426464000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
96,2015-03-25,CA,"2017-01-10 04:15:48",Budget,1427241600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
97,2015-03-25,CA,"2017-01-10 04:15:48",Regular,1427241600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
98,2015-03-25,CA,"2017-01-10 04:15:48",Regular,1427241600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
99,2015-03-24,CA,"2017-01-10 04:15:48",Regular,1427155200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
100,2015-03-17,CA,"2017-01-10 04:15:48",Informational,1426550400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
101,2015-03-17,CA,"2017-01-10 04:15:48",Informational,1426550400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
102,2015-03-17,CA,"2017-01-10 04:15:48",Informational,1426550400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
103,2015-03-17,CA,"2017-01-10 04:15:48",Regular,1426550400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
104,2015-03-17,CA,"2017-01-10 04:15:48",Regular,1426550400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
105,2015-03-17,CA,"2017-01-10 04:15:48",Informational,1426550400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
106,2015-03-17,CA,"2017-01-10 04:15:48",Budget,1426550400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
107,2015-04-06,CA,"2017-01-10 04:15:48",Regular,1428278400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
108,2015-03-24,CA,"2017-01-10 04:15:48",Budget,1427155200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
109,2015-04-06,CA,"2017-01-10 04:15:48",Regular,1428278400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
111,2015-04-06,CA,"2017-01-10 04:15:48",Informational,1428278400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
112,2015-04-07,CA,"2017-01-10 04:15:48",Regular,1428364800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
113,2015-04-07,CA,"2017-01-10 04:15:48",Regular,1428364800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
114,2015-04-07,CA,"2017-01-10 04:15:48",Regular,1428364800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
115,2015-04-07,CA,"2017-01-10 04:15:48",Regular,1428364800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
116,2015-04-07,CA,"2017-01-10 04:15:48",Regular,1428364800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
117,2015-04-08,CA,"2017-01-10 04:15:48",Regular,1428451200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
118,2015-04-08,CA,"2017-01-10 04:15:48",Regular,1428451200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
119,2015-04-08,CA,"2017-01-10 04:15:48",Regular,1428451200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
120,2015-04-07,CA,"2017-01-10 04:15:48",Regular,1428364800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
121,2015-04-08,CA,"2017-01-10 04:15:48",Informational,1428451200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
122,2015-04-07,CA,"2017-01-10 04:15:48",Informational,1428364800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
123,2015-04-07,CA,"2017-01-10 04:15:48",Regular,1428364800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
124,2015-03-18,CA,"2017-01-10 04:15:48",Informational,1426636800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
125,2015-03-18,CA,"2017-01-10 04:15:48",Informational,1426636800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
126,2015-03-18,CA,"2017-01-10 04:15:48",Regular,1426636800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
127,2015-03-18,CA,"2017-01-10 04:15:48",Budget,1426636800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
128,2015-03-18,CA,"2017-01-10 04:15:48",Regular,1426636800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
129,2015-03-23,CA,"2017-01-10 04:15:48",Regular,1427068800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
130,2015-04-13,CA,"2017-01-10 04:15:48",Regular,1428883200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
131,2015-04-15,CA,"2017-01-10 04:15:48",Regular,1429056000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
132,2015-04-15,CA,"2017-01-10 04:15:48",Regular,1429056000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
133,2015-04-15,CA,"2017-01-10 04:15:48",Budget,1429056000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
134,2015-04-08,CA,"2017-01-10 04:15:48",Regular,1428451200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
135,2015-04-08,CA,"2017-01-10 04:15:48",Regular,1428451200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
136,2015-04-09,CA,"2017-01-10 04:15:48",Informational,1428537600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
137,2015-04-14,CA,"2017-01-10 04:15:48",Regular,1428969600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
138,2015-03-25,CA,"2017-01-10 04:15:48",Budget,1427241600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
139,2015-03-25,CA,"2017-01-10 04:15:48",Regular,1427241600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
140,2015-04-16,CA,"2017-01-10 04:15:48",Budget,1429142400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
141,2015-04-15,CA,"2017-01-10 04:15:48",Regular,1429056000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
142,2015-04-21,CA,"2017-01-10 04:15:48",Regular,1429574400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
143,2015-04-20,CA,"2017-01-10 04:15:48",Regular,1429488000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
144,2015-03-25,CA,"2017-01-10 04:15:48",Informational,1427241600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
145,2015-04-16,CA,"2017-01-10 04:15:48",Budget,1429142400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
148,2015-04-13,CA,"2017-01-10 04:15:48",Regular,1428883200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
149,2015-03-25,CA,"2017-01-10 04:15:48",Informational,1427241600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
150,2015-04-22,CA,"2017-01-10 04:15:48",Budget,1429660800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
151,2015-04-21,CA,"2017-01-10 04:15:48",Regular,1429574400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
152,2015-04-22,CA,"2017-01-10 04:15:48",Regular,1429660800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
153,2015-04-09,CA,"2017-01-10 04:15:48",Budget,1428537600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
154,2015-04-13,CA,"2017-01-10 04:15:48",Regular,1428883200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
155,2015-04-14,CA,"2017-01-10 04:15:48",Regular,1428969600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
156,2015-04-21,CA,"2017-01-10 04:15:48",Regular,1429574400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
157,2015-04-22,CA,"2017-01-10 04:15:48",Regular,1429660800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
158,2015-04-21,CA,"2017-01-10 04:15:48",Regular,1429574400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
159,2015-04-20,CA,"2017-01-10 04:15:48",Regular,1429488000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
160,2015-03-25,CA,"2017-01-10 04:15:48",Informational,1427241600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
161,2015-04-22,CA,"2017-01-10 04:15:48",Regular,1429660800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
163,2015-04-27,CA,"2017-01-10 04:15:48",Regular,1430092800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
164,2015-04-22,CA,"2017-01-10 04:15:48",Informational,1429660800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
165,2015-04-22,CA,"2017-01-10 04:15:48",Regular,1429660800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
166,2015-04-28,CA,"2017-01-10 04:15:48",Regular,1430179200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
167,2015-04-27,CA,"2017-01-10 04:15:48",Regular,1430092800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
168,2015-04-27,CA,"2017-01-10 04:15:48",Regular,1430092800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
169,2015-04-23,CA,"2017-01-10 04:15:48",Budget,1429747200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
170,2015-04-23,CA,"2017-01-10 04:15:48",Budget,1429747200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
171,2015-04-14,CA,"2017-01-10 04:15:48",Regular,1428969600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
172,2015-04-14,CA,"2017-01-10 04:15:48",Regular,1428969600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
173,2015-04-20,CA,"2017-01-10 04:15:48",Regular,1429488000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
174,2015-04-27,CA,"2017-01-10 04:15:48",Regular,1430092800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
176,2015-04-22,CA,"2017-01-10 04:15:48",Regular,1429660800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
177,2015-04-22,CA,"2017-01-10 04:15:48",Regular,1429660800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
178,2015-03-24,CA,"2017-01-10 04:15:48",Informational,1427155200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
179,2015-04-22,CA,"2017-01-10 04:15:48",Informational,1429660800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
180,2015-04-21,CA,"2017-01-10 04:15:48",Regular,1429574400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
181,2015-04-21,CA,"2017-01-10 04:15:48",Regular,1429574400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
182,2015-04-28,CA,"2017-01-10 04:15:48",Regular,1430179200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
183,2015-04-28,CA,"2017-01-10 04:15:48",Regular,1430179200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
184,2015-04-28,CA,"2017-01-10 04:15:48",Regular,1430179200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
185,2015-04-28,CA,"2017-01-10 04:15:48",Regular,1430179200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
186,2015-04-29,CA,"2017-01-10 04:15:48",Regular,1430265600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
187,2015-04-29,CA,"2017-01-10 04:15:48",Regular,1430265600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
188,2015-04-29,CA,"2017-01-10 04:15:48",Budget,1430265600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
189,2015-04-28,CA,"2017-01-10 04:15:48",Regular,1430179200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
190,2015-04-29,CA,"2017-01-10 04:15:48",Regular,1430265600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
191,2015-04-30,CA,"2017-01-10 04:15:48",Budget,1430352000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
192,2015-04-30,CA,"2017-01-10 04:15:48",Regular,1430352000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
193,2015-04-30,CA,"2017-01-10 04:15:48",Regular,1430352000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
194,2015-04-29,CA,"2017-01-10 04:15:48",Regular,1430265600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
195,2015-04-28,CA,"2017-01-10 04:15:48",Regular,1430179200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
196,2015-04-28,CA,"2017-01-10 04:15:48",Regular,1430179200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
197,2015-04-30,CA,"2017-01-10 04:15:48",Budget,1430352000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
198,2015-05-04,CA,"2017-01-10 04:15:48",Regular,1430697600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
199,2015-05-04,CA,"2017-01-10 04:15:48",Regular,1430697600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
200,2015-05-05,CA,"2017-01-10 04:15:48",Regular,1430784000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
201,2015-05-05,CA,"2017-01-10 04:15:48",Regular,1430784000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
202,2015-05-05,CA,"2017-01-10 04:15:48",Regular,1430784000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
203,2015-05-06,CA,"2017-01-10 04:15:48",Informational,1430870400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
204,2015-05-05,CA,"2017-01-10 04:15:48",Regular,1430784000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
205,2015-05-06,CA,"2017-01-10 04:15:48",Informational,1430870400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
206,2015-05-06,CA,"2017-01-10 04:15:48",Regular,1430870400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
207,2015-05-05,CA,"2017-01-10 04:15:48",Regular,1430784000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
208,2015-05-06,CA,"2017-01-10 04:15:48",Regular,1430870400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
209,2015-05-06,CA,"2017-01-10 04:15:48",Regular,1430870400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
210,2015-05-05,CA,"2017-01-10 04:15:48",Regular,1430784000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
211,2015-05-06,CA,"2017-01-10 04:15:48",Regular,1430870400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
212,2015-05-07,CA,"2017-01-10 04:15:48",Budget,1430956800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
213,2015-05-07,CA,"2017-01-10 04:15:48",Budget,1430956800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
214,2015-05-05,CA,"2017-01-10 04:15:48",Budget,1430784000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
215,2015-05-07,CA,"2017-01-10 04:15:48",Budget,1430956800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
216,2015-05-11,CA,"2017-01-10 04:15:48",Regular,1431302400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
217,2015-05-11,CA,"2017-01-10 04:15:48",Budget,1431302400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
218,2015-05-11,CA,"2017-01-10 04:15:48",Regular,1431302400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
219,2015-05-12,CA,"2017-01-10 04:15:48",Regular,1431388800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
220,2015-05-12,CA,"2017-01-10 04:15:48",Regular,1431388800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
221,2015-05-12,CA,"2017-01-10 04:15:48",Regular,1431388800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
222,2015-05-12,CA,"2017-01-10 04:15:48",Budget,1431388800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
223,2015-05-12,CA,"2017-01-10 04:15:48",Regular,1431388800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
224,2015-04-15,CA,"2017-01-10 04:15:48",Regular,1429056000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
225,2015-04-14,CA,"2017-01-10 04:15:48",Regular,1428969600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
226,2015-05-13,CA,"2017-01-10 04:15:48",Informational,1431475200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
227,2015-05-13,CA,"2017-01-10 04:15:48",Regular,1431475200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
228,2015-05-12,CA,"2017-01-10 04:15:48",Regular,1431388800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
229,2015-05-13,CA,"2017-01-10 04:15:48",Informational,1431475200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
230,2015-04-29,CA,"2017-01-10 04:15:48",Regular,1430265600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
231,2015-05-13,CA,"2017-01-10 04:15:48",Regular,1431475200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
232,2015-05-13,CA,"2017-01-10 04:15:48",Regular,1431475200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
233,2015-05-13,CA,"2017-01-10 04:15:48",Regular,1431475200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
234,2015-05-13,CA,"2017-01-10 04:15:48",Budget,1431475200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
235,2015-05-13,CA,"2017-01-10 04:15:48",Regular,1431475200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
236,2015-05-12,CA,"2017-01-10 04:15:48",Informational,1431388800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
237,2015-04-29,CA,"2017-01-10 04:15:48",Regular,1430265600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
238,2015-05-14,CA,"2017-01-10 04:15:48",Informational,1431561600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
239,2015-05-19,CA,"2017-01-10 04:15:48",Budget,1431993600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
240,2015-05-19,CA,"2017-01-10 04:15:48",Budget,1431993600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
241,2015-05-18,CA,"2017-01-10 04:15:48",Regular,1431907200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
242,2015-05-18,CA,"2017-01-10 04:15:48",Budget,1431907200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
243,2015-05-18,CA,"2017-01-10 04:15:48",Budget,1431907200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
244,2015-05-18,CA,"2017-01-10 04:15:48",Budget,1431907200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
245,2015-05-19,CA,"2017-01-10 04:15:48",Budget,1431993600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
